Name,Description,Likes,Url,Tags
Abyss Domination,"The year of turbulence. A crisis of fearful energy erupted in the temporal chaos causing all the gods to temporarily lose their power and forced to arrive in the mortal world as saints.,This is the most chaotic time in history, having both unpredictable dangers & opportunities; between formidable gods and humble gods alike there erupted chaotic fighting everywhere whilst confusion spread throughout the universe. Gods were as common as dogs, and death walked everywhere.,In this time of unprecedented turmoil across the world, a youth named Sauron starts his journey.", 147 ,https://lnmtl.com/novel/abyss-domination,"Action,Adventure,Fantasy,Harem,Martial Arts,Mature,Supernatural,Assassins,Beautiful Female Lead,Clever Protagonist,Demon Lord,Demons,Doting Older Siblings,Eidetic Memory,Game Elements,Gods,Half-sister,Kingdom Building,Level System,Male Protagonist,Romantic Subplot,Ruthless Protagonist,Special Abilities,Thieves,Transmigration,Transported into a Game World,Younger Sisters"
One Piece's Talent System,"他并不想被悬赏通缉，也不想当海贼，但如果没有其他选择，只能当海贼的话……,那就让这个世界，天翻地覆吧！", 146 ,https://lnmtl.com/novel/one-piece-s-talent-system,
Eternal Nation,"In the early morning of September 23rd, 2019, natural disasters descended. The heavens and earth changed as myriad desires, hopes, and wishes filled the world. Heaven could not bear the rampant evil thoughts and the world began to regurgitate all existing fantasy worlds, transforming the imagination into reality.
Evil thoughts, good thoughts, obsessions, desires, wishes, everything was entangled to the point that the heavens reached their limits. When fantasies came into being, everything became harmonious and free.
This was the beginning of a new era. It wasn't just destruction, but also life. This era was the Eternal Era.", 145 ,https://lnmtl.com/novel/eternal-nation,"Action,Adventure,Fantasy,Harem,Mature,Xianxia,Alternate World,Antihero Protagonist,Army,Army Building,Artifacts,Average-looking Protagonist,Cultivation,Dragons,Economics,Elves,Fantasy Creatures,Fantasy World,Fast Cultivation,Kingdom Building,Kingdoms,Leadership,Male Protagonist,Marriage,Nationalism,Polygamy,Royalty,Strong to Stronger,Time Skip,Wars"
Sword Spirit,"In the Sky Sword Continent there are thousands of sects and strong cultivators as common as trees. In order to prevent his older sister from being forcefully married off, Lu Xuan had no choice to but to unceasingly cultivate and enter a sect to ask for a favor. By chance, a sword-shaped crystal of mysterious origins entered into Lu Xuan’s body, containing countless top-class martial skills, powerful martial arts, and everything you could wish for! A martial legend starts here…", 144 ,https://lnmtl.com/novel/sword-spirit,"Action,Adventure,Fantasy,Harem,Martial Arts,Xuanhuan,Beast Companions,Beautiful Female Lead,Bloodlines,Body Tempering,Calm Protagonist,Cultivation,Early Romance,Handsome Male Lead,Hard-Working Protagonist,Hiding True Identity,Inscriptions,Legendary Artifacts,Legends,Magic Formations,Male Protagonist,Multiple Realms,Phoenixes,Polygamy,Romantic Subplot,Strength-based Social Hierarchy,Strong Love Interests,Sudden Strength Gain,Sword Wielder,Underestimated Protagonist,Weak to Strong"
In Different World with Naruto System,"At Divine Wind Continent, there is cultivation system—douqi, illusion and magic.,Ren Tian You was a fan of Naruto, single carelessness caused him to arrive in different world.,Unexpectedly only to discover within his body possessed Naruto system.,What? You will use douqi! I, your father’s taijutsu is also not weak! Look at my shadow dance!,What? You will use illusions! I, your father however have every illusions’ ancestor, Sharingan! Look at my Tsukuyomi!,What? You are a magician! I, your father am a ninja! Look at my fire style——– grand fireball!", 141 ,https://lnmtl.com/novel/in-different-world-with-naruto-system,"Action,Adventure,Comedy,Fantasy,Harem,Martial Arts,Mystery,Shounen,Slice of Life,Xuanhuan,Beast Companions,Beasts,Beautiful Female Lead,Bloodlines,Body Tempering,Cheats,Clever Protagonist,Confident Protagonist,Cultivation,Death of Loved Ones,Eye Powers,Fanfiction,Fast Cultivation,Friendship,Game Elements,Genius Protagonist,Handsome Male Lead,Hard-Working Protagonist,Hiding True Abilities,Late Romance,Magical Space,Male Protagonist,Monster Girls,Multiple Identities,Multiple Realms,Ninjas,Overpowered Protagonist,Playful Protagonist,Revenge,Romantic Subplot,Ruthless Protagonist,Special Abilities,Strength-based Social Hierarchy,Strong Love Interests,Sudden Strength Gain,Summoning Magic,Sword And Magic,Time Manipulation,Transmigration,Transported into Another World,Underestimated Protagonist,Unique Cultivation Technique,Wars,Weak to Strong,World Travel"
Peerless White Emperor,"Year 24XX. With several hundred years of improvements, virtual reality has become more mature. It had gradually become humanity’s second world. Socializing, working, studying and other everyday things could all be done while sleeping.,Along with the rise in virtual reality systems, virtual games also developed successfully. Additionally, with the vigorous support of the government; every season, games continued to be born, be changed, competed with each other, and be reborn.,Ye Cang is a black bellied, underachieving, 2nd year student at a city college. He appears to have been cured of his albinism yet his story is still full of mystery. In the game ‘New Age – Conviction’, he began walking the path of a professional gamer. An all-rounder knight, dark cooking, with a nasty disposition, willing to do anything. He’s slowly creating his own legend.,“Actually… instead of games, I prefer cooking and dramas” – The White Emperor", 141 ,https://lnmtl.com/novel/peerless-white-emperor,"Action,Adventure,Comedy,Fantasy,Harem,Martial Arts,Romance,Sci-fi,Academy,Caring Protagonist,Cooking,Game Ranking System,Knights,Level System,Male Protagonist,MMORPG,Modern Day,Money Grubber,Mysterious Past,Overpowered Protagonist,Protagonist Strong from the Start,Quirky Characters,Shameless Protagonist,Sharp-tongued Characters,Skill Books,Slow Romance,Special Abilities,Sword And Magic,Teamwork,Tragic Past,Unlucky Protagonist,Virtual Reality"
Summoning the Holy Sword,"During this chaotic era, the darkness engulfs all.
In a struggle of fire and death, despair shrouds the continent.
The line between fantasy and reality becomes blurred as a speckle of starlight penetrates the night sky.
But is it enough to reverse the downfall and fate? To regain the lost glory?,Rhode is a famed player in the game “Dragon Soul Continent”. There, he leads the strongest player guild in the game, the Starlight Guild. Just as he defeats the last BOSS, the Void Dragon, he unexpectedly awoke in a world identical to the game.,As the Summoner Swordsman returns to the continent, waves will be cast in the rivers of fate. Can he face the coming chaos and avert the destruction of the continent?", 138 ,https://lnmtl.com/novel/summoning-the-holy-sword,
When The NEET Receives A System,"A 30-year-old NEET is reincarnated into the body of an otaku that choked to death on instant noodles. As he comes to grips with his new life, he realizes that this world is subtly different from Earth. The denizens of this world are far better looking, and this new world also possesses futuristic technology as well as mysterious Yin Yang masters!,After reincarnating, he realized that he was endowed with a miraculous game-like system, which enables him to increase his own stats and transcend the limits of the human body. This system even has a game-breaking ability to save and load in real life!,In this new world that’s akin to a 2-D game, he just wants to enjoy life and head for a glorious future… However, he is quickly embroiled in a complex plot. Can he unlock his true potential and utilize his system to break the shackles that confine him and discover the truth about his previous body’s circumstances?", 138 ,https://lnmtl.com/novel/when-the-neet-receives-a-system,"Action,Adventure,Fantasy,Harem,Martial Arts,School Life,Supernatural,Alternate World,Appearance Changes,Beautiful Female Lead,Brother Complex,Calm Protagonist,Caring Protagonist,Character Growth,Cheats,Cohabitation,Demons,Dense Protagonist,Fat to Fit,F*llatio,Game Elements,Ghosts,H*ndjob,Handsome Male Lead,Hard-Working Protagonist,Hidden Abilities,Hiding True Identity,Honest Protagonist,Indecisive Protagonist,Late Romance,Level System,Loli,Male Protagonist,Mature Protagonist,Modern Day,Monsters,Multiple POV,Mysterious Family Background,Mysterious Past,Mystery Solving,Otaku,Past Plays a Big Role,Personality Changes,Reincarnated in Another World,Reincarnation,Romantic Subplot,Siblings Not Related by Blood,Sister Complex,Special Abilities,Spirit Users,Spirits,Time Manipulation,Transmigration,Trap,Ugly to Beautiful,Weak to Strong,Younger Sisters"
Venerable Yuan,"Heaven and Earth as the furnace, all living things as the conductor, Yin and Yang as coal, good fortune as the worker.,Fate is to be vied for; the python swallows the dragon. Will the result be the python becoming honored, or will the saint dragon rise back up to tower over all living things?,This is a world where you can wield the universe in the palm of your hand, majestic and magnificent.,One move can shift mountains, can move oceans, can overturn the heavens, can wield a universe.,The world's yuan qi is separated into 9 ranks: 3rd rank means profundity, 6th rank means becoming a celestial, and 9th rank is the sign of a saint.,I have a mysterious yellow qi that can swallow everything.....", 138 ,https://lnmtl.com/novel/venerable-yuan,
Dragon-Blooded War God,"In the ancient centuries of the yonder past, the heavens and the earth was rent, and in Long Ji Continent a tribe of dragons ruled supreme. But now, the dragons are extinct, and with a mysterious catastrophe descending, the fate of the world is at stake!,A teenager named Long Chen takes on the legacy of his father, chases after the mystery behind the sudden extinction of the dragons. In a lucky coincidence, he becomes the first ancient dragon warrior in an eon, with the responsibility to uphold the dragon tribe’s honor and the command of all dragons under heaven.,With the most passionate battles, heart-moving tender scenes, brutal slaughters, and filled with the majesty of dragons. On the advent of the catastrophe, millions upon millions of dragons descend upon the world again, bringing the world to the brink of an era of war.,For he of the ancient dragon tribe, is willing to paint the sky with blood, if only for the bonds of brotherhood; with a wave of the hand to reverse the flow of the galaxy, for a goddess worthy of praise; will pull the gods down from their celestial pedestal, sunder the heavens, for the good of all living things under the sky!", 137 ,https://lnmtl.com/novel/dragon-blooded-war-god,"Action,Adventure,Fantasy,Martial Arts,Xuanhuan,Beasts,Beautiful Female Lead,Betrayal,Black Belly,Bloodlines,Body Tempering,Comedic Undertone,Cultivation,Cunning Protagonist,Determined Protagonist,Dragons,Family,Fast Cultivation,Fast Learner,Handsome Male Lead,Hiding True Abilities,Hot-blooded Protagonist,Male Protagonist,Protagonist Loyal to Love Interest,Romantic Subplot,Spirits,Strength-based Social Hierarchy,Weak to Strong"
The Portal of Wonderland,"A wonder falling down from heaven! A boy possessed by strange blood! Gods tremble! Demons flee! A boy from the land of Dong Zhou. A pink skull as his sworn friend until death. A story of a determined warrior struggling for power. A legend that shakes the galaxy and disturbs the worlds of god, demon and man.", 136 ,https://lnmtl.com/novel/the-portal-of-wonderland,"Action,Adventure,Fantasy,Martial Arts,Xianxia,Academy,Adapted to Manhua,Bloodlines,Body Tempering,Clever Protagonist,Confident Protagonist,Cultivation,Demons,Eidetic Memory,Fantasy World,Handsome Male Lead,Hard-Working Protagonist,Harsh Training,Late Romance,Legendary Artifacts,Magic,Male Protagonist,Necromancer,Pill Concocting,Romantic Subplot,Strength-based Social Hierarchy,Wars,Weak to Strong,Zombies"
Reincarnation Paradise,"Su Xiao is a cold-blooded teenager who’s seeking vengeance for the death of his family, yet things ended up badly for him.,As he was taking his last breaths, he heard a voice calling him from dimensions, it was a strange system reaching him, asking him if he wanted to be saved, to be Reincarnated.,He just needed to accept a contract, Su Xiao didn’t have any choice but to do so, but he didn’t know what he signed up for!!,Traveling through worlds, doing extremely dangerous missions, collecting special items, leveling up, and even killing Protagonists…,But Su Xiao wasn’t any ordinary Contractor, Su Xiao was a Hunter!,The MC crosses over to: One Piece, Tokyo Ghoul, Naruto, Fullmetal Alchemist, Attack on Titans…", 136 ,https://lnmtl.com/novel/reincarnation-paradise,"Action,Adventure,Comedy,Fantasy,Martial Arts,Sci-fi,Shounen,Antihero Protagonist,Clever Protagonist,Cold Protagonist,Fanfiction,Game Elements,Game Ranking System,Gamers,Hard-Working Protagonist,Harsh Training,Hunters,Inheritance,Level System,Male Protagonist,Mature Protagonist,Multiple Realms,Multiple Transported Individuals,Ruthless Protagonist,Special Abilities,Sword And Magic,Sword Wielder,Weak to Strong,World Travel"
Silly Alchemist,"In my previous life, I had been ordinary all my life. When I reincarnate, this time, I want to find a family which has authority, power and money!,I want to become a prodigal son! A prodigal who has authority, power and money! Yep, it would be great if there were some lackeys who followed behind me too.,I want to squander money, I want to be a prodigal son!
[I want to let the world confront a surging tide – an Alchemist Surging Tide!]", 136 ,https://lnmtl.com/novel/silly-alchemist,"Comedy,Fantasy,Martial Arts,Psychological,Alchemy,Aristocracy,Arranged Marriage,Cultivation,Dense Protagonist,Genius Protagonist,Gods,Lucky Protagonist,Male Protagonist,Misunderstandings,Overprotective Siblings,Reincarnation,Romantic Subplot,Slaves,Underestimated Protagonist,Wealthy Characters"
Descent of the God of Magic,"The number one magician in the game, Link, led his group to defeat the final boss: Ruler of the Abyss, Nosamax. Then, a cinematic appeared.,It was a very simple one. There was an endless void, and within the emptiness there was a self-proclaimed Ruler of Light — a dim globe of light.,“Link, are you willing to save the continent of Feiloma from the envelopment of darkness?” asked the Ruler of Light.,Of course, in reality, he wouldn’t dream of agreeing to such a laden mission. However, couldn’t he give it a shot in the game?,“I am willing!” Link replied in deadly earnest.,“Then go ahead.”,And thus, Link was thrown into the miserable continent of Feiloma.", 136 ,https://lnmtl.com/novel/descent-of-the-god-of-magic,"Action,Adventure,Fantasy,Harem,Tragedy,Accelerated Growth,Average-looking Protagonist,Beautiful Female Lead,Calm Protagonist,Cautious Protagonist,Clever Protagonist,Conspiracies,Crafting,Demons,Determined Protagonist,Eidetic Memory,Elves,Enlightenment,Friendship,Game Elements,Genius Protagonist,Gods,Hard-Working Protagonist,Kingdom Building,Love Interest Falls in Love First,Male Protagonist,Medieval,Modern Knowledge,Multiple POV,Necromancer,Nobles,Overpowered Protagonist,Romantic Subplot,Royalty,Scheming,Souls,Strategic Battles,Strategist,Strong Love Interests,Sword And Magic,Transmigration,Transported into a Game World,Wars,Weak to Strong"
Unlimited Machine War,"Prometheus, the infinite fortress of time, a crossover point for the infinite worlds of machine wars, Our protagonist, Xiao Ran, was put into great pressure due to having only attributes that do not exceed 10, making him as weak as a chicken. But being familiar with the storyline of each mission world, Xiao Ran exclaimed that the world would be his.,========================================================
Mission world: “Gundam SEED” -> “Macross F” -> “Gundam 00” -> “Ultimate Mission” -> “Kakumeiki Valvrave”-> “Gundam 0079” -> “Gundam Seed Destiny” -> “Super Robot Wars OG”", 135 ,https://lnmtl.com/novel/unlimited-machine-war,
World of Cultivation,"World of Cultivation is the tale of a disgruntled young man and his quest to be the best farmer he can be, at least if it wasn’t for those annoying people who keep getting in the way of his pursuit of agricultural excellence.,Will conspiring forces turn him into a sword cultivator, or will he manage to throw off the shackles of fate and grow the best darn crops in the sect? Those air-headed cultivators dream of too much nonsense and don’t know how to live properly, they need to get a real job to earn some jingshi for a living like a normal person.", 133 ,https://lnmtl.com/novel/world-of-cultivation,"Action,Adventure,Comedy,Fantasy,Martial Arts,Xuanhuan,Adapted to Manhua,Amnesia,Appearance Changes,Army Building,Artifact Crafting,Average-looking Protagonist,Beast Companions,Body Tempering,Clever Protagonist,Crafting,Cultivation,Curses,Farming,Hard-Working Protagonist,Jack of All Trades,Late Romance,Legendary Artifacts,Loyal Subordinates,Lucky Protagonist,Magic Formations,Male Protagonist,Money Grubber,Multiple POV,Mysterious Past,Pill Concocting,Poisons,Romantic Subplot,Slow Romance,Spirit Advisor,Strategic Battles,Wars,Weak to Strong"
Chronicles of Primordial Wars,"Shao Xuan joins a friend in his expedition to a recently discovered archaeological cave. After he picks up an ordinary looking stone he is teleported to a different world and wakes up in the body of a small orphan child. The world he is in now is still in it’s stone age with primitive tools made of stone and the ways of the people are savage. Savage isn’t the only thing special about the people though, because they have superhuman strength, jump higher than trees and punch stones, in short they are able to cultivate their bodies. Despite all this, it is a real struggle to survive because of the scarcity of the food. Together with Caesar, his wolf pet, he tries to survive in this cruel world.", 133 ,https://lnmtl.com/novel/chronicles-of-primordial-wars,"Action,Adventure,Comedy,Fantasy,Martial Arts,Mystery,Slice of Life,Supernatural,Xuanhuan,Age Regression,Ancient Times,Beast Companions,Beasts,Body Tempering,Calm Protagonist,Cautious Protagonist,Clever Protagonist,Crafting,Cultivation,Determined Protagonist,Hard-Working Protagonist,Hunters,Male Protagonist,Mature Protagonist,Polite Protagonist,Special Abilities,Survival,Transmigration,Transported into Another World,Tribal Society,Underestimated Protagonist,Weak to Strong,World Travel"
Virtual World: The Legendary Thief,The MC was a former WCG Shanghai champion and ranked 8th in the world. For some unknown reason he didn’t take part and disappeared. At some time later he was working at a brothel during the launch of a new almost realistic VRMMORPG . So the employer decided to close the brothel and with her group (including the MC) playing the game for fortune., 131 ,https://lnmtl.com/novel/virtual-world-the-legendary-thief,"Action,Adventure,Comedy,Fantasy,Harem,Mature,Sci-fi,Aggressive Characters,Game Ranking System,Male Protagonist,MMORPG,Romantic Subplot,Roommates,Special Abilities,Sword Wielder,Virtual Reality"
Ring That Defies The Heavens,"A heaven-defying ring that allows objects to be brought back from games into reality!,Before ‘Dawn’ was released, it already obtained the status as the ‘second earth’. Jiang Fei, a young teen who loves games came into the world and quickly rose up in power, status and fame. With his unmatched skills, he decimated all foes that oppose him. However, such rise would attract the attention of many, even as he tried to play everything off as low-key, something just don’t work out as plan…,“If trying to keep myself away from the spotlight no longer works, then come! Let the world know of my existence!” – Jiang Fei", 131 ,https://lnmtl.com/novel/ring-that-defies-the-heavens,"Action,Adventure,Comedy,Fantasy,Harem,Martial Arts,Sci-fi,Supernatural,Aliens,Blacksmith,Dense Protagonist,Dwarfs,Elves,Friendship,Hot-blooded Protagonist,Lucky Protagonist,Male Protagonist,MMORPG,Naive Protagonist,Pets,Proactive Protagonist,Slow Romance,Virtual Reality"
Dropped In the Marvel World As a Superhero,"After an accidental electric shock, Jackson traversed into a parallel world filled with supreme beings—beings whose might and strength could hold the skies on their shoulder.,At first, Jackson preconceived the idea that he’d only traversed on the other side of the world, the United States, until that is various peculiarities popped up.,While watching the news channel, Jackson wondered whose the big green guy jumping up and down the buildings of New York without care.,Who is that bodybuilder statue donned in a red-blue uniform standing tall and proud in the Memorial Hall?,And who is that man flying the skies with a big hammer calling himself a God?,Jackson wondered if he should advise his parents to move away from New York.,But after a moment of thought, Jackson pulled out his mobile phone and dialed a number. “Mr. Stark, for the safety of mankind, I think it’s necessary to discuss the developments of technology and advanced armors with you.”,This is the story of a young man living in the world of Marvel who only wished to live a quiet and stable life but as fate would have it, fate had other plans for him.", 130 ,https://lnmtl.com/novel/dropped-in-the-marvel-world-as-a-superhero,
Myriad Dao Sword Venerable,"Jian Wushuang was reborn in adversity. In order to get his revenge, he began to cultivate Heavenly Creation Skill. With the help of the Heaven defying cultivation method, Jian Wushuang gradually grew into a peerless genius from an ordinary practitioner. With a sword in hand, no one is his match. Using his extraordinary Sword Principle, he killed all his opponents and eventually became number one Sword Master from time immemorial.", 128 ,https://lnmtl.com/novel/myriad-dao-sword-venerable,
Young Immortal Doctor,"The King of Hell sentences you to death by midnight, but I can ensure that you live past morning.,The young man, Qin Lang, received the inheritance of a poison school by chance. He uses poison to kill people, uses poison to save people and he uses poison to chase beauties. With body of ancient extinct poison and a body of a martial artist, he walks around the city, and wanders around in the underworld.", 127 ,https://lnmtl.com/novel/young-immortal-doctor,"Action,Comedy,Harem,Martial Arts,Mature,School Life,Seinen,Xianxia,Arranged Marriage,Childhood Friends,Clever Protagonist,Criminals,Cultivation,Doctors,Male Protagonist,Modern Day,Nationalism,Older Love Interests,Poisons,Reverse Rape,Romantic Subplot,Ruthless Protagonist,Shameless Protagonist,Student-Teacher Relationship,Unique Cultivation Technique"
Path to Heaven,"Wei Suo, a low level cultivator from the Spirit Peak City was scammed in a transaction. He ended up purchasing a damaged low level magical treasure. However, this worthless damaged magical treasure had an artifact spirit that already lived for several tens of thousands of years… On top of that, compared to several tens of thousands of years ago, many of the rare and sparse things were abundant now.
The first thing Wei Suo discovered was that the materials used to make a Fire Talisman that was worth half a Low Quality Spiritual Stone were extremely abundant now.", 126 ,https://lnmtl.com/novel/path-to-heaven,"Action,Adventure,Comedy,Fantasy,Harem,Martial Arts,Mature,Xuanhuan,Average-looking Protagonist,Character Growth,Crafting,Cultivation,Cunning Protagonist,Legendary Artifacts,Male Protagonist,Money Grubber,Perverted Protagonist,Pill Concocting,Polygamy,Rape,Romantic Subplot,Sexual Cultivation Technique,Shameless Protagonist,Spirit Advisor,Strength-based Social Hierarchy,Underestimated Protagonist,Weak to Strong"
Divine King of All Directions,"In Ten Heavens Domain, full of respected powerhouses, juvenile Ling Tian accidentally obtained a mysterious iron sword. He refined the Supreme Martial Dao, studied the Divine Spirit Array Laws, fought Ten Thousand proud and arrogant Heavenly Clans, and was undefeated! Seven Feet Sword Tip sweeps away the world, within the Ten Heavens, I am the Supreme God Monarch!", 126 ,https://lnmtl.com/novel/divine-king-of-all-directions,"Action,Adventure,Harem,Martial Arts,Xianxia,Alchemy,Arranged Marriage,Betrayal,Body Tempering,Broken Engagement,Cultivation,Demons,Genius Protagonist,Gods,Handsome Male Lead,Hard-Working Protagonist,Immortals,Legendary Artifacts,Male Protagonist,Multiple Realms,Revenge,Ruthless Protagonist,Sword Wielder,Transmigration,Transported into Another World,Unique Cultivation Technique,Weak to Strong"
Two Dimensional Fantasy System,"After crossing over to another world which seemed to be a fusion between many anime worlds, The Fantasy System was unlocked for Mu Fan. After finishing the tasks given by the system, Fantasy points are given which allows him to gain access to the Fantasy store that was full of daily talents and more.,Yuuki Asuna: You know how to cook a lot of dishes, Can you teach me?,Sagiri: I don’t know anyone called Eromanga-Sensei.,Many more characters and interesting plots await us.", 125 ,https://lnmtl.com/novel/two-dimensional-fantasy-system,
The Nine Cauldrons,"Emperor Zi Yu used 5 strikes of his axe to split mountains and unify everyone underneath the heavens. He partitioned the land into 9 areas, thus establishing the Nine Cauldrons which eventually became known as the 9 prefectures.,When Emperor Zi Yu died, disputes unceasingly arose,One thousand years later, a once in a generation genius, Celestial Emperor Qing Ling was born. Able to split a one hundred meter river, equipped with his peerless martial prowess, he finally united the land under the heavens. However, once Celestial Emperor Qing Ling died, chaos once again shrouded the land. Another one thousand years passed and no one was able to consolidate the nation.,From contemporary society, great Chinese Martial Artist Teng Qingshan, unexpectedly arrived into this world.", 125 ,https://lnmtl.com/novel/the-nine-cauldrons,"Action,Adventure,Drama,Fantasy,Martial Arts,Tragedy,Wuxia,Adapted to Manhua,Army,Assassinations,Assassins,Beautiful Female Lead,Blacksmith,Body Tempering,Cultivation,Death of Loved Ones,Determined Protagonist,Enlightenment,Fast Cultivation,Genius Protagonist,Hard-Working Protagonist,Late Romance,Male Protagonist,Marriage,Monsters,Politics,Pregnancy,Reincarnation,Revenge,Romantic Subplot,Royalty,Spear Wielder,Thieves,Unique Cultivation Technique,Weak to Strong"
Beseech The Devil,"Three thousand years of bowing down to the Demon Lord, I would rather be a mortal than a celestial being when looking back, but for her I will… become one who controls life and death!", 123 ,https://lnmtl.com/novel/beseech-the-devil,"Action,Adventure,Fantasy,Harem,Martial Arts,Mystery,Tragedy,Xianxia,Alchemy,Betrayal,Blood Manipulation,Cultivation,Death of Loved Ones,Demons,Gods,Handsome Male Lead,Hard-Working Protagonist,Hiding True Abilities,Legendary Artifacts,Male Protagonist,Multiple Realms,Pill Concocting,Revenge,Romantic Subplot,Secret Identity,Transplanted Memories,Tribal Society,Underestimated Protagonist,Unique Cultivation Technique,Weak to Strong"
Apocalypse Summoner,"He shall call forth the bone dragon! Summon the lich and the grim reaper! Li Jiayu, the dark summoner, has been reborn and everything returned to the moment before the outbreak of the devastating apocalypse.,Spaces tremble violently and dimensional cracks connected to various worlds appear! In an instant, never-seen-before civilizations invade our homeland. Insects the size of humans and walking corpses sweep through Earth in legions. An imminent crisis is approaching humanity and billions of human lives are at risk!,In regards to Li Jiayu’s uncorrupted soul, his summons shall no longer be limited to creatures which lurk in the darkness. They will also include the entities that bask in the light.,Under the lingering shadow of death, he vows to prevent a repeat of past tragedies!,Struggling within the exhausting apocalyptic world, he chooses to trudge on the bloody path of slaughter.,Walking hand in hand with death, he no longer lives under the cold embrace of the darkness. He shall embark on the bright path towards glory.,‘This is an opportunity to make a comeback… I will put everything on the line to right the wrongs and to protect the loved ones that were once lost.’", 123 ,https://lnmtl.com/novel/apocalypse-summoner,"Action,Adventure,Comedy,Fantasy,Harem,Mature,School Life,Adultery,Androgynous Characters,Apocalypse,Arrogant Characters,Beast Companions,Beautiful Female Lead,Handsome Male Lead,Incest,Insects,Kingdoms,Lack of Common Sense,Male Protagonist,Military,Modern Day,Monsters,Netorare,Parody,Revenge,Reverse Rape,Romantic Subplot,Ruthless Protagonist,Second Chance,Summoning Magic,Torture,Zombies"
Harry Potter and the Secret Treasures,"To put it simply, it’s about a teenager named Evan Mason, who reincarnated into the magical world of Harry Potter and goes to school at Hogwarts! ", 122 ,https://lnmtl.com/novel/harry-potter-and-the-secret-treasures,
Cult of the Sacred Runes,"The formless ancient world was infested with despicable demons. They hunted and feasted on mankind, keeping the human civilization constantly in a weak and suppressed state.,During the first known year, a magical mountain descended into the world from the realm of the Gods. Carved on this enormous mountain was a message: ‘Heaven Prevails’…,After the Grand Descent, a name that was given to the descending of the mountain, the Three Great Sages made their ways to Mystic Mountain where they learned to harvest what we now call magic, establishing the Mystic Cults and eighty-one sacred shrines to help aid mankind with the cult’s mystic powers against the eternal fight to the death with demons.", 122 ,https://lnmtl.com/novel/cult-of-the-sacred-runes,"Action,Adventure,Fantasy,Harem,Martial Arts,Mature,Xuanhuan,Beautiful Female Lead,Bloodlines,Calm Protagonist,Cautious Protagonist,Cultivation,Demons,Determined Protagonist,Male Protagonist,Mythical Beasts,Proactive Protagonist,Rape,Romantic Subplot,Ruthless Protagonist,Selfish Protagonist,Strength-based Social Hierarchy,Strong Love Interests,Underestimated Protagonist,Wars,Weak to Strong"
Very Pure and Ambiguous The Sequel,"Yang Ming is an underachiever in high school. He skips class to shoot pool, cheats on his exams and gets into fights. However, by a twist and turn of fate and luck, he obtains some high-tech contact lenses that give him superpowers and dramatically change his life.,As his journey unfolds, he battles against society’s big guns and attempts to bring justice into an unjust world. Along the way, he has many interesting and romantic encounters with the ladies who are charmed by his character.,How will he use his superpowers?,Will he be able to overcome evil and bring justice to the world?", 121 ,https://lnmtl.com/novel/very-pure-and-ambiguous-the-sequel,"Action,Drama,Ecchi,Harem,Martial Arts,Mature,Romance,School Life,Adapted to Manhua,Amnesia,Beautiful Female Lead,Business Management,Calm Protagonist,Celebrities,Male Protagonist,Misunderstandings,Modern Day,Polygamy,Poor to Rich"
Supreme Arrow God,"Ye Xing unexpectedly arrived in the Star Continent (Xingchen Dalu), transcending one’s mind, a legendary saga starts in the Star Continent, no magic, no battle qi!,A warrior absorbing the stars energy to strengthen the body, astonishing the heavens, smashing the starry skies, stepping on the universe!,Sword qi weaving in the nine heavens, the blade ripping apart the blue skies, precious weapon piercing, star collapsing and breaking to ruins, the Arrow God arises, severing the soul!,An enchanting star descends on the earth encompassing the whole sky.,The Arrow God must not be provoked, wherever you hide, no matter if separated by countless sky, the massive lands, the Arrow God sees and can do his bidding.,Pure genuine immortal, the sword going against the heavens, immeasurable true immortal, the Arrow God is born.", 120 ,https://lnmtl.com/novel/supreme-arrow-god,"Action,Adventure,Fantasy,Martial Arts,Xuanhuan,Archery,Biochip,Body Tempering,Eidetic Memory,Hiding True Abilities,Male Protagonist,Monster Tamer,Multiple Realms,Prophecies,Protagonist Loyal to Love Interest,Revenge,Romantic Subplot,Transmigration,Transported into Another World,Unique Cultivation Technique,Weak to Strong"
Dragon Martial Emperor,"In the foreign world, the martial artists dominate the world and the sword of the emperor controls the fate of hundreds of millions of lives! Long Yu, the number one killer on Earth, after dying, takes rebirth in this new world in an aristocratic family of martial artists but faces rejection because he is unable to practice martial arts.", 120 ,https://lnmtl.com/novel/dragon-martial-emperor,"Action,Adventure,Fantasy,Harem,Martial Arts,Xuanhuan,Blacksmith,Bloodlines,Clever Protagonist,Cultivation,Dragons,Fast Cultivation,Hidden Abilities,Male Protagonist,Romantic Subplot,Ruthless Protagonist,Spear Wielder,Transmigration,Weak to Strong"
